Unnamed: 0,neg_word,pos_word,hyphen_word,negative_affix,tokenizer,neg_bytes,neg_correct,soft_neg_correct,pos_bytes,pos_correct,soft_pos_correct,hyphen_bytes,hyphen_correct,soft_hyphen_correct,tokenizer_type,NegMorph,tokenized_into
13674,fruitlessness,fruitfulness,fruit-lessness,less,XLNet-base,"['fruit', 'lessness']",Incorrect,Correct,"['fruitful', 'ness']",False,Incorrect,"['fruit', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13675,fruitlessness,fruitfulness,fruit-lessness,less,Flan-T5-xxl,"['fruit', 'lessness']",Incorrect,Correct,"['fruit', 'fulness']",False,Incorrect,"['fruit', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13677,fruitlessness,fruitfulness,fruit-lessness,less,ALBERT,"['fruit', 'lessness']",Incorrect,Correct,"['fruit', 'fulness']",False,Incorrect,"['fruit', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13678,fruitlessness,fruitfulness,fruit-lessness,less,BERT-base,"['fruit', 'lessness']",Incorrect,Correct,"['fruit', 'fulness']",False,Incorrect,"['fruit', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,lessness
13679,fruitlessness,fruitfulness,fruit-lessness,less,ELECTRA-base,"['fruit', 'lessness']",Incorrect,Correct,"['fruit', 'fulness']",False,Incorrect,"['fruit', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,lessness
13680,ungodliness,godliness,un-godliness,un,GPT-2,"['ung', 'od', 'liness']",Incorrect,Correct,"['god', 'liness']",False,Incorrect,"['un', '-', 'god', 'liness']",Correct,Correct,byte_level_bpe,Under-segmented,ung
13682,ungodliness,godliness,un-godliness,un,GPT-4,"['ung', 'od', 'liness']",Incorrect,Correct,"['god', 'liness']",False,Incorrect,"['un', '-g', 'od', 'liness']",Correct,Correct,byte_level_bpe,Under-segmented,ung
13683,ungodliness,godliness,un-godliness,un,RoBERTa-base,"['ung', 'od', 'liness']",Incorrect,Correct,"['god', 'liness']",False,Incorrect,"['un', '-', 'god', 'liness']",Correct,Correct,byte_level_bpe,Under-segmented,ung
13694,misfortune,good_fortune,mis-fortune,mis,XLNet-base,['misfortune'],Not segmented,Correct,"['good', '_', 'for', 'tune']",False,Incorrect,"['mis', '-', 'for', 'tune']",Correct,Correct,sentencepiece,Under-segmented,misfortune
13697,misfortune,good_fortune,mis-fortune,mis,ALBERT,['misfortune'],Not segmented,Correct,"['good', 'fort', 'une']",False,Incorrect,"['mis', '-', 'fort', 'une']",Correct,Correct,sentencepiece,Under-segmented,misfortune
13700,ungraciousness,graciousness,un-graciousness,un,GPT-2,"['ung', 'rac', 'ious', 'ness']",Incorrect,Correct,"['gr', 'acious', 'ness']",False,Incorrect,"['un', '-', 'gr', 'acious', 'ness']",Correct,Correct,byte_level_bpe,Under-segmented,ung
13703,ungraciousness,graciousness,un-graciousness,un,RoBERTa-base,"['ung', 'rac', 'ious', 'ness']",Incorrect,Correct,"['gr', 'acious', 'ness']",False,Incorrect,"['un', '-', 'gr', 'acious', 'ness']",Correct,Correct,byte_level_bpe,Under-segmented,ung
13705,ungraciousness,graciousness,un-graciousness,un,Flan-T5-xxl,"['ung', 'r', 'acious', 'ness']",Incorrect,Correct,"['gracious', 'ness']",False,Incorrect,"['un', '-', 'g', 'r', 'acious', 'ness']",Correct,Correct,sentencepiece,Under-segmented,ung
13710,ingratitude,gratitude,in-gratitude,in,GPT-2,"['ing', 'rat', 'itude']",Incorrect,Correct,"['gr', 'at', 'itude']",False,Incorrect,"['in', '-', 'gr', 'at', 'itude']",Correct,Correct,byte_level_bpe,Under-segmented,ing
13712,ingratitude,gratitude,in-gratitude,in,GPT-4,"['ing', 'r', 'atitude']",Incorrect,Correct,"['gr', 'atitude']",False,Incorrect,"['in', '-gr', 'atitude']",Correct,Correct,byte_level_bpe,Under-segmented,ing
13713,ingratitude,gratitude,in-gratitude,in,RoBERTa-base,"['ing', 'rat', 'itude']",Incorrect,Correct,"['gr', 'at', 'itude']",False,Incorrect,"['in', '-', 'gr', 'at', 'itude']",Correct,Correct,byte_level_bpe,Under-segmented,ing
13716,ingratitude,gratitude,in-gratitude,in,LLama-2-13B,"['ing', 'rat', 'itude']",Incorrect,Correct,"['grat', 'itude']",False,Incorrect,"['in', '-', 'gr', 'at', 'itude']",Correct,Correct,sentencepiece,Under-segmented,ing
13718,ingratitude,gratitude,in-gratitude,in,BERT-base,"['ing', 'rat', 'itude']",Incorrect,Correct,['gratitude'],False,Not segmented,"['in', '-', 'gratitude']",Correct,Correct,wordpiece,Under-segmented,ing
13719,ingratitude,gratitude,in-gratitude,in,ELECTRA-base,"['ing', 'rat', 'itude']",Incorrect,Correct,['gratitude'],False,Not segmented,"['in', '-', 'gratitude']",Correct,Correct,wordpiece,Under-segmented,ing
13720,gutlessness,gutsiness,gut-lessness,less,GPT-2,"['g', 'ut', 'lessness']",Incorrect,Correct,"['g', 'uts', 'iness']",False,Incorrect,"['g', 'ut', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13722,gutlessness,gutsiness,gut-lessness,less,GPT-4,"['g', 'ut', 'lessness']",Incorrect,Correct,"['g', 'uts', 'iness']",False,Incorrect,"['g', 'ut', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13723,gutlessness,gutsiness,gut-lessness,less,RoBERTa-base,"['g', 'ut', 'lessness']",Incorrect,Correct,"['g', 'uts', 'iness']",False,Incorrect,"['g', 'ut', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13724,gutlessness,gutsiness,gut-lessness,less,XLNet-base,"['gut', 'lessness']",Incorrect,Correct,"['gut', 's', 'iness']",False,Incorrect,"['gut', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13725,gutlessness,gutsiness,gut-lessness,less,Flan-T5-xxl,"['gut', 'lessness']",Incorrect,Correct,"['gut', 's', 'iness']",False,Incorrect,"['gut', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13727,gutlessness,gutsiness,gut-lessness,less,ALBERT,"['gut', 'lessness']",Incorrect,Correct,"['gut', 's', 'iness']",False,Incorrect,"['gut', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13728,gutlessness,gutsiness,gut-lessness,less,BERT-base,"['gut', 'lessness']",Incorrect,Correct,"['guts', 'iness']",False,Incorrect,"['gut', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,lessness
13729,gutlessness,gutsiness,gut-lessness,less,ELECTRA-base,"['gut', 'lessness']",Incorrect,Correct,"['guts', 'iness']",False,Incorrect,"['gut', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,lessness
13730,hairlessness,hairiness,hair-lessness,less,GPT-2,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13732,hairlessness,hairiness,hair-lessness,less,GPT-4,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13733,hairlessness,hairiness,hair-lessness,less,RoBERTa-base,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13734,hairlessness,hairiness,hair-lessness,less,XLNet-base,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13735,hairlessness,hairiness,hair-lessness,less,Flan-T5-xxl,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13737,hairlessness,hairiness,hair-lessness,less,ALBERT,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13738,hairlessness,hairiness,hair-lessness,less,BERT-base,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,lessness
13739,hairlessness,hairiness,hair-lessness,less,ELECTRA-base,"['hair', 'lessness']",Incorrect,Correct,"['hair', 'iness']",False,Incorrect,"['hair', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,lessness
13746,unhappiness,happiness,un-happiness,un,LLama-2-13B,"['unh', 'app', 'iness']",Incorrect,Correct,['happiness'],False,Not segmented,"['un', '-', 'h', 'app', 'iness']",Correct,Correct,sentencepiece,Under-segmented,unh
13750,dissonance,harmony,dis-sonance,dis,GPT-2,"['d', 'isson', 'ance']",Incorrect,Incorrect,"['harm', 'ony']",False,Incorrect,"['dis', '-', 'son', 'ance']",Correct,Correct,byte_level_bpe,Over-segmented,d
13753,dissonance,harmony,dis-sonance,dis,RoBERTa-base,"['d', 'isson', 'ance']",Incorrect,Incorrect,"['harm', 'ony']",False,Incorrect,"['dis', '-', 'son', 'ance']",Correct,Correct,byte_level_bpe,Over-segmented,d
13758,dissonance,harmony,dis-sonance,dis,BERT-base,"['di', 'sson', 'ance']",Incorrect,Incorrect,['harmony'],False,Not segmented,"['di', 's', '-', 'son', 'ance']",Incorrect,Incorrect,wordpiece,Over-segmented,di
13759,dissonance,harmony,dis-sonance,dis,ELECTRA-base,"['di', 'sson', 'ance']",Incorrect,Incorrect,['harmony'],False,Not segmented,"['di', 's', '-', 'son', 'ance']",Incorrect,Incorrect,wordpiece,Over-segmented,di
13770,heedlessness,heedfulness,heed-lessness,less,GPT-2,"['heed', 'lessness']",Incorrect,Correct,"['heed', 'fulness']",False,Incorrect,"['heed', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13772,heedlessness,heedfulness,heed-lessness,less,GPT-4,"['heed', 'lessness']",Incorrect,Correct,"['heed', 'fulness']",False,Incorrect,"['heed', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13773,heedlessness,heedfulness,heed-lessness,less,RoBERTa-base,"['heed', 'lessness']",Incorrect,Correct,"['heed', 'fulness']",False,Incorrect,"['heed', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13774,heedlessness,heedfulness,heed-lessness,less,XLNet-base,"['he', 'ed', 'lessness']",Incorrect,Correct,"['he', 'ed', 'fulness']",False,Incorrect,"['he', 'ed', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13775,heedlessness,heedfulness,heed-lessness,less,Flan-T5-xxl,"['heed', 'lessness']",Incorrect,Correct,"['heed', 'fulness']",False,Incorrect,"['heed', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13777,heedlessness,heedfulness,heed-lessness,less,ALBERT,"['he', 'ed', 'lessness']",Incorrect,Correct,"['he', 'ed', 'fulness']",False,Incorrect,"['he', 'ed', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13778,heedlessness,heedfulness,heed-lessness,less,BERT-base,"['hee', 'dles', 's', 'ness']",Incorrect,Incorrect,"['hee', 'df', 'ul', 'ness']",False,Incorrect,"['hee', 'd', '-', 'less', 'ness']",Correct,Correct,wordpiece,Over-segmented,s
13779,heedlessness,heedfulness,heed-lessness,less,ELECTRA-base,"['hee', 'dles', 's', 'ness']",Incorrect,Incorrect,"['hee', 'df', 'ul', 'ness']",False,Incorrect,"['hee', 'd', '-', 'less', 'ness']",Correct,Correct,wordpiece,Over-segmented,s
13800,dishonesty,honesty,dis-honesty,dis,GPT-2,"['d', 'ish', 'on', 'esty']",Incorrect,Incorrect,"['hon', 'esty']",False,Incorrect,"['dis', '-', 'hon', 'esty']",Correct,Correct,byte_level_bpe,Over-segmented,d
13802,dishonesty,honesty,dis-honesty,dis,GPT-4,"['dish', 'onest', 'y']",Incorrect,Correct,"['h', 'onest', 'y']",False,Incorrect,"['dis', '-h', 'onest', 'y']",Correct,Correct,byte_level_bpe,Under-segmented,dish
13803,dishonesty,honesty,dis-honesty,dis,RoBERTa-base,"['d', 'ish', 'on', 'esty']",Incorrect,Incorrect,"['hon', 'esty']",False,Incorrect,"['dis', '-', 'hon', 'esty']",Correct,Correct,byte_level_bpe,Over-segmented,d
13804,dishonesty,honesty,dis-honesty,dis,XLNet-base,"['dishonest', 'y']",Incorrect,Correct,['honesty'],False,Not segmented,"['dis', '-', 'hon', 'est', 'y']",Correct,Correct,sentencepiece,Under-segmented,dishonest
13805,dishonesty,honesty,dis-honesty,dis,Flan-T5-xxl,"['dish', 'on', 'est', 'y']",Incorrect,Correct,['honesty'],False,Not segmented,"['dis', '-', 'h', 'on', 'est', 'y']",Correct,Correct,sentencepiece,Under-segmented,dish
13806,dishonesty,honesty,dis-honesty,dis,LLama-2-13B,"['d', 'ish', 'on', 'esty']",Incorrect,Incorrect,"['hon', 'esty']",False,Incorrect,"['dis', '-', 'hon', 'esty']",Correct,Correct,sentencepiece,Over-segmented,d
13807,dishonesty,honesty,dis-honesty,dis,ALBERT,"['dishonest', 'y']",Incorrect,Correct,['honesty'],False,Not segmented,"['dis', '-', 'hon', 'est', 'y']",Correct,Correct,sentencepiece,Under-segmented,dishonest
13808,dishonesty,honesty,dis-honesty,dis,BERT-base,"['dish', 'ones', 'ty']",Incorrect,Correct,['honesty'],False,Not segmented,"['di', 's', '-', 'honesty']",Incorrect,Incorrect,wordpiece,Under-segmented,dish
13809,dishonesty,honesty,dis-honesty,dis,ELECTRA-base,"['dish', 'ones', 'ty']",Incorrect,Correct,['honesty'],False,Not segmented,"['di', 's', '-', 'honesty']",Incorrect,Incorrect,wordpiece,Under-segmented,dish
13810,dishonorableness,honorableness,dis-honorableness,dis,GPT-2,"['d', 'ish', 'on', 'or', 'abl', 'eness']",Incorrect,Incorrect,"['hon', 'or', 'abl', 'eness']",False,Incorrect,"['dis', '-', 'hon', 'or', 'abl', 'eness']",Correct,Correct,byte_level_bpe,Over-segmented,d
13812,dishonorableness,honorableness,dis-honorableness,dis,GPT-4,"['dish', 'onor', 'ab', 'leness']",Incorrect,Correct,"['h', 'onor', 'ab', 'leness']",True,Incorrect,"['dis', '-h', 'onor', 'ab', 'leness']",Correct,Correct,byte_level_bpe,Under-segmented,dish
13813,dishonorableness,honorableness,dis-honorableness,dis,RoBERTa-base,"['d', 'ish', 'on', 'or', 'abl', 'eness']",Incorrect,Incorrect,"['hon', 'or', 'abl', 'eness']",False,Incorrect,"['dis', '-', 'hon', 'or', 'abl', 'eness']",Correct,Correct,byte_level_bpe,Over-segmented,d
13814,dishonorableness,honorableness,dis-honorableness,dis,XLNet-base,"['dish', 'on', 'or', 'able', 'ness']",Incorrect,Correct,"['honorable', 'ness']",False,Incorrect,"['dis', '-', 'hon', 'or', 'able', 'ness']",Correct,Correct,sentencepiece,Under-segmented,dish
13815,dishonorableness,honorableness,dis-honorableness,dis,Flan-T5-xxl,"['dish', 'on', 'or', 'able', 'ness']",Incorrect,Correct,"['honor', 'able', 'ness']",False,Incorrect,"['dis', '-', 'h', 'on', 'or', 'able', 'ness']",Correct,Correct,sentencepiece,Under-segmented,dish
13816,dishonorableness,honorableness,dis-honorableness,dis,LLama-2-13B,"['d', 'ish', 'on', 'or', 'ab', 'len', 'ess']",Incorrect,Incorrect,"['honor', 'ab', 'len', 'ess']",True,Incorrect,"['dis', '-', 'hon', 'or', 'ab', 'len', 'ess']",Correct,Correct,sentencepiece,Over-segmented,d
13818,dishonorableness,honorableness,dis-honorableness,dis,BERT-base,"['dish', 'ono', 'rable', 'ness']",Incorrect,Correct,"['honorable', 'ness']",False,Incorrect,"['di', 's', '-', 'honorable', 'ness']",Incorrect,Incorrect,wordpiece,Under-segmented,dish
13819,dishonorableness,honorableness,dis-honorableness,dis,ELECTRA-base,"['dish', 'ono', 'rable', 'ness']",Incorrect,Correct,"['honorable', 'ness']",False,Incorrect,"['di', 's', '-', 'honorable', 'ness']",Incorrect,Incorrect,wordpiece,Under-segmented,dish
13820,hopelessness,hopefulness,hope-lessness,less,GPT-2,"['hop', 'eless', 'ness']",Incorrect,Correct,"['hop', 'eful', 'ness']",False,Incorrect,"['h', 'ope', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,eless
13822,hopelessness,hopefulness,hope-lessness,less,GPT-4,"['hope', 'lessness']",Incorrect,Correct,"['hope', 'fulness']",False,Incorrect,"['hope', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,lessness
13823,hopelessness,hopefulness,hope-lessness,less,RoBERTa-base,"['hop', 'eless', 'ness']",Incorrect,Correct,"['hop', 'eful', 'ness']",False,Incorrect,"['h', 'ope', '-', 'lessness']",Incorrect,Correct,byte_level_bpe,Under-segmented,eless
13824,hopelessness,hopefulness,hope-lessness,less,XLNet-base,"['hope', 'lessness']",Incorrect,Correct,"['hopeful', 'ness']",False,Incorrect,"['hope', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13825,hopelessness,hopefulness,hope-lessness,less,Flan-T5-xxl,"['hope', 'lessness']",Incorrect,Correct,"['hope', 'fulness']",False,Incorrect,"['hope', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,lessness
13826,hopelessness,hopefulness,hope-lessness,less,LLama-2-13B,"['hop', 'eless', 'ness']",Incorrect,Correct,"['hope', 'ful', 'ness']",False,Incorrect,"['hope', '-', 'less', 'ness']",Correct,Correct,sentencepiece,Under-segmented,eless
13827,hopelessness,hopefulness,hope-lessness,less,ALBERT,"['hopeless', 'ness']",Incorrect,Correct,"['hopeful', 'ness']",False,Incorrect,"['hope', '-', 'lessness']",Incorrect,Correct,sentencepiece,Under-segmented,hopeless
13828,hopelessness,hopefulness,hope-lessness,less,BERT-base,"['hopeless', 'ness']",Incorrect,Correct,"['hopeful', 'ness']",False,Incorrect,"['hope', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,hopeless
13829,hopelessness,hopefulness,hope-lessness,less,ELECTRA-base,"['hopeless', 'ness']",Incorrect,Correct,"['hopeful', 'ness']",False,Incorrect,"['hope', '-', 'less', 'ness']",Correct,Correct,wordpiece,Under-segmented,hopeless
13832,inhospitableness,hospitableness,in-hospitableness,in,GPT-4,"['inh', 'osp', 'it', 'ab', 'leness']",Incorrect,Correct,"['h', 'osp', 'it', 'ab', 'leness']",True,Incorrect,"['in', '-h', 'osp', 'it', 'ab', 'leness']",Correct,Correct,byte_level_bpe,Under-segmented,inh
13842,inhospitality,hospitality,in-hospitality,in,GPT-4,"['inh', 'ospital', 'ity']",Incorrect,Correct,"['hospital', 'ity']",False,Incorrect,"['in', '-h', 'ospital', 'ity']",Correct,Correct,byte_level_bpe,Under-segmented,inh
13852,inhumaneness,humaneness,in-humaneness,in,GPT-4,"['inh', 'uman', 'eness']",Incorrect,Correct,"['human', 'eness']",False,Incorrect,"['in', '-human', 'eness']",Correct,Correct,byte_level_bpe,Under-segmented,inh
13858,inhumaneness,humaneness,in-humaneness,in,BERT-base,"['inhuman', 'enes', 's']",Incorrect,Correct,"['humane', 'ness']",False,Incorrect,"['in', '-', 'humane', 'ness']",Correct,Correct,wordpiece,Under-segmented,inhuman
13859,inhumaneness,humaneness,in-humaneness,in,ELECTRA-base,"['inhuman', 'enes', 's']",Incorrect,Correct,"['humane', 'ness']",False,Incorrect,"['in', '-', 'humane', 'ness']",Correct,Correct,wordpiece,Under-segmented,inhuman
13860,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,GPT-2,"['hyp', 'ogly', 'ce', 'mia']",Incorrect,Incorrect,"['hyper', 'gly', 'ce', 'mia']",True,Incorrect,"['hyp', 'o', '-', 'gly', 'ce', 'mia']",Incorrect,Incorrect,byte_level_bpe,Over-segmented,hyp
13862,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,GPT-4,"['hyp', 'og', 'ly', 'c', 'emia']",Incorrect,Incorrect,"['hyper', 'gly', 'c', 'emia']",True,Incorrect,"['h', 'ypo', '-g', 'ly', 'c', 'emia']",Incorrect,Incorrect,byte_level_bpe,Over-segmented,hyp
13863,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,RoBERTa-base,"['hyp', 'ogly', 'ce', 'mia']",Incorrect,Incorrect,"['hyper', 'gly', 'ce', 'mia']",True,Incorrect,"['hyp', 'o', '-', 'gly', 'ce', 'mia']",Incorrect,Incorrect,byte_level_bpe,Over-segmented,hyp
13866,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,LLama-2-13B,"['hyp', 'og', 'ly', 'cem', 'ia']",Incorrect,Incorrect,"['hyper', 'gly', 'cem', 'ia']",True,Incorrect,"['hy', 'po', '-', 'gly', 'cem', 'ia']",Incorrect,Incorrect,sentencepiece,Over-segmented,hyp
13868,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,BERT-base,"['h', 'yp', 'og', 'ly', 'ce', 'mia']",Incorrect,Incorrect,"['hyper', 'gly', 'ce', 'mia']",True,Incorrect,"['h', 'yp', 'o', '-', 'g', 'ly', 'ce', 'mia']",Incorrect,Incorrect,wordpiece,Over-segmented,h
13869,hypoglycemia,hyperglycemia,hypo-glycemia,hypo,ELECTRA-base,"['h', 'yp', 'og', 'ly', 'ce', 'mia']",Incorrect,Incorrect,"['hyper', 'gly', 'ce', 'mia']",True,Incorrect,"['h', 'yp', 'o', '-', 'g', 'ly', 'ce', 'mia']",Incorrect,Incorrect,wordpiece,Over-segmented,h
13870,hypokalemia,hyperkalemia,hypo-kalemia,hypo,GPT-2,"['hyp', 'ok', 'al', 'emia']",Incorrect,Incorrect,"['hyper', 'k', 'al', 'emia']",True,Incorrect,"['hyp', 'o', '-', 'k', 'al', 'emia']",Incorrect,Incorrect,byte_level_bpe,Over-segmented,hyp
13872,hypokalemia,hyperkalemia,hypo-kalemia,hypo,GPT-4,"['hyp', 'ok', 'alem', 'ia']",Incorrect,Incorrect,"['hyper', 'k', 'alem', 'ia']",True,Incorrect,"['h', 'ypo', '-k', 'alem', 'ia']",Incorrect,Incorrect,byte_level_bpe,Over-segmented,hyp
